,rr,rr_10,rr_20,rr_30,rr_40,rr_50,rr_60,rr_70,rr_80,rr_90
23366,14.8,,,,14.8,14.8,,14.8,,
23367,14.8,14.8,14.8,14.8,14.8,14.8,,14.8,,
23368,14.8,14.8,14.8,14.8,,,,14.8,,
23369,14.8,14.8,14.8,,14.8,,,14.8,14.8,
23370,14.8,14.8,14.8,,14.8,,,,,
23371,14.8,14.8,14.8,,,14.8,,,,
23372,14.8,14.8,14.8,14.8,,14.8,14.8,,,14.8
23373,14.8,14.8,14.8,14.8,,14.8,,14.8,,14.8
23374,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23375,14.8,14.8,14.8,,14.8,14.8,14.8,14.8,,
23376,14.8,14.8,14.8,14.8,14.8,,14.8,,14.8,14.8
23377,14.8,14.8,14.8,,,14.8,,,,
23378,14.8,14.8,,14.8,,14.8,,,,
23379,14.8,14.8,14.8,14.8,,14.8,,,,
23380,14.8,14.8,14.8,14.8,14.8,14.8,,,14.8,
23381,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,
23382,14.8,14.8,14.8,14.8,14.8,,,,,
23383,14.8,14.8,14.8,14.8,,,,14.8,,
23384,14.8,14.8,14.8,14.8,,,14.8,,,
23385,14.8,,,14.8,,14.8,,,,
23386,14.8,14.8,14.8,14.8,14.8,,14.8,,,
23387,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23388,14.8,14.8,14.8,14.8,14.8,,,,,
23389,14.8,14.8,,,,,14.8,14.8,,
23390,14.8,14.8,14.8,14.8,14.8,,,,14.8,
23391,14.8,,,14.8,14.8,14.8,,,,
23392,14.8,14.8,14.8,14.8,14.8,,,,14.8,14.8
23393,14.8,14.8,14.8,,14.8,14.8,,14.8,,
23394,14.8,14.8,14.8,,,14.8,14.8,,,
23395,14.8,14.8,14.8,14.8,14.8,,14.8,14.8,,
23396,14.8,14.8,14.8,14.8,14.8,,,14.8,,
23397,14.8,14.8,14.8,14.8,,14.8,,,,
23398,14.8,14.8,,14.8,14.8,,14.8,14.8,,
23399,14.8,14.8,14.8,14.8,14.8,,14.8,,,
23400,14.8,14.8,14.8,,14.8,,,14.8,,
23401,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,,
23402,14.8,,,14.8,,,,14.8,,
23403,14.8,14.8,14.8,14.8,14.8,14.8,,,14.8,
23404,14.8,14.8,14.8,14.8,,,14.8,,,
23405,14.8,14.8,14.8,,14.8,,,14.8,,
23406,14.8,14.8,,14.8,14.8,,,14.8,14.8,
23407,14.8,14.8,14.8,,14.8,,14.8,,,
23408,14.8,14.8,14.8,14.8,,14.8,,,,
23409,14.8,14.8,14.8,,14.8,,,,,14.8
23410,14.8,14.8,14.8,14.8,14.8,,,,,
23411,14.8,14.8,,14.8,,14.8,14.8,,,14.8
23412,14.8,,,14.8,14.8,,14.8,,14.8,
23413,14.8,14.8,14.8,,14.8,14.8,14.8,14.8,,
23414,14.8,14.8,,14.8,14.8,14.8,,14.8,14.8,
23415,14.8,14.8,14.8,,14.8,14.8,14.8,14.8,,
23416,14.8,14.8,14.8,14.8,,,14.8,14.8,,
23417,14.8,,,,,,14.8,14.8,,14.8
23418,14.8,,,14.8,,14.8,14.8,,,14.8
23419,14.8,,,14.8,14.8,14.8,,,,
23420,14.8,14.8,14.8,,,14.8,,,14.8,
23421,14.8,,,,,14.8,,,,
23422,14.8,14.8,,,,14.8,,,,
23423,14.8,14.8,14.8,,,,14.8,,,
23424,14.8,14.8,14.8,14.8,,14.8,,,,
23425,14.8,14.8,,,14.8,14.8,,,,
23426,14.8,14.8,14.8,,14.8,,,14.8,,
23427,14.8,14.8,14.8,,14.8,14.8,,14.8,,
23428,14.8,,,14.8,,14.8,,14.8,,
23429,14.8,14.8,14.8,,,14.8,,14.8,,
23430,14.8,14.8,14.8,14.8,14.8,,,,,
23431,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,14.8,
23432,14.8,14.8,14.8,14.8,14.8,,,,14.8,
23433,14.8,14.8,14.8,14.8,14.8,,,,14.8,
23434,14.8,14.8,14.8,14.8,14.8,,,,,
23435,14.8,14.8,14.8,14.8,,,,,,
23436,14.8,14.8,,14.8,14.8,,,14.8,,
23437,14.8,,,14.8,14.8,,14.8,,,
23438,14.8,,,14.8,14.8,,14.8,,,14.8
23439,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23440,14.8,14.8,14.8,14.8,14.8,,,14.8,,
23441,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,,
23442,14.8,14.8,14.8,,14.8,14.8,,14.8,,
23443,14.8,14.8,,14.8,,14.8,14.8,,,
23444,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,,
23445,14.8,14.8,,,,,,,14.8,
23446,14.8,14.8,14.8,14.8,,14.8,,,14.8,
23447,14.8,14.8,14.8,14.8,14.8,14.8,,14.8,,
23448,14.8,14.8,14.8,14.8,,,14.8,,,
23449,14.8,14.8,14.8,14.8,,,14.8,14.8,,
23450,14.8,14.8,14.8,14.8,,14.8,14.8,,,
23451,14.8,14.8,14.8,,14.8,14.8,14.8,14.8,,
23452,14.8,14.8,14.8,14.8,,14.8,14.8,,,
23453,14.8,14.8,14.8,14.8,14.8,,,,,
23454,0.0,0.0,,0.0,0.0,,0.0,,,
23455,0.0,,,,,,,,,
23456,0.0,,,,0.0,0.0,0.0,,,
23457,0.0,0.0,0.0,,,0.0,0.0,,,
23458,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
23459,0.0,0.0,0.0,0.0,0.0,,,,,
23460,0.0,,,0.0,0.0,,,0.0,,
23461,0.2,0.2,0.2,,,,,,,0.2
23462,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,
23463,0.2,0.2,0.2,,0.2,,0.2,,,0.2
23464,0.2,0.2,0.2,0.2,,,0.2,0.2,,
23465,0.2,0.2,0.2,0.2,,0.2,0.2,,,
23466,0.2,0.2,0.2,0.2,,0.2,0.2,,,
23467,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,,
23468,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
23469,0.2,0.2,0.2,,0.2,0.2,0.2,,,
23470,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,,
23471,0.2,0.2,0.2,0.2,,,,0.2,,
23472,0.2,0.2,0.2,0.2,,,,,,
23473,0.2,0.2,0.2,,0.2,,,0.2,,
23474,0.2,0.2,0.2,0.2,0.2,0.2,,,,
23475,0.2,0.2,0.2,0.2,0.2,,0.2,0.2,0.2,
23476,0.2,0.2,0.2,0.2,,0.2,,,,
23477,0.2,0.2,0.2,0.2,,,,,,
23478,0.2,0.2,,0.2,,,,0.2,,
23479,0.2,0.2,0.2,,,,,0.2,,
23480,0.2,0.2,0.2,,0.2,,,,,
23481,0.2,0.2,0.2,0.2,,0.2,,,,
23482,0.2,0.2,0.2,,,0.2,0.2,,,
23483,0.2,0.2,0.2,0.2,,0.2,,0.2,,
23484,0.2,0.2,0.2,0.2,0.2,,,0.2,,
23485,0.2,0.2,0.2,0.2,,0.2,0.2,,,
23486,0.2,0.2,0.2,0.2,,,,,,
23487,0.2,0.2,,,0.2,,,,,
23488,0.2,0.2,0.2,0.2,,,,,0.2,
23489,0.2,0.2,0.2,0.2,,,0.2,,,
23490,0.2,0.2,0.2,,,,0.2,,,
23491,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,
23492,0.2,0.2,0.2,,,,0.2,,,
23493,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,
23494,0.2,0.2,0.2,,,,0.2,,,
23495,0.2,0.2,0.2,,0.2,0.2,,0.2,,
23496,0.2,0.2,0.2,0.2,0.2,,,0.2,,0.2
23497,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,,
23498,0.2,0.2,0.2,0.2,0.2,,,,,
23499,0.2,0.2,0.2,0.2,,,0.2,,,
23500,0.2,0.2,,,0.2,0.2,,,0.2,
23501,0.2,0.2,,0.2,,,0.2,,,
23502,0.2,0.2,0.2,0.2,,,,,,
23503,0.2,0.2,0.2,0.2,0.2,,,,,
23504,0.2,0.2,0.2,0.2,0.2,0.2,,0.2,,0.2
23505,0.2,0.2,0.2,0.2,,,,,,
23506,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
23507,14.0,14.0,14.0,14.0,,14.0,14.0,14.0,,
23508,14.8,14.8,14.8,14.8,,14.8,,,14.8,
23509,14.8,,,14.8,14.8,,14.8,,,
23510,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23511,14.8,14.8,,,14.8,,,,14.8,
23512,14.8,14.8,,14.8,,14.8,,,,
23513,14.8,14.8,14.8,,,14.8,,14.8,,
23514,14.8,14.8,14.8,,,14.8,,,,
23515,14.8,14.8,14.8,,14.8,14.8,,,,14.8
23516,14.8,14.8,14.8,14.8,,,,14.8,,
23517,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,,
23518,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23519,14.8,14.8,14.8,14.8,14.8,14.8,,14.8,,
23520,14.8,14.8,14.8,,14.8,14.8,14.8,,,
23521,14.8,,,,14.8,14.8,,,,
23522,14.8,14.8,14.8,,,14.8,14.8,,,
23523,14.8,14.8,,14.8,14.8,,14.8,,,
23524,14.8,14.8,14.8,14.8,14.8,,14.8,,,14.8
23525,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23526,14.8,14.8,,14.8,14.8,,,14.8,,14.8
23527,14.8,,,14.8,,14.8,14.8,14.8,,
23528,14.8,14.8,14.8,,14.8,,,,,
23529,14.8,14.8,,14.8,,14.8,14.8,,,
23530,14.8,14.8,14.8,14.8,,,,,14.8,
23531,14.8,14.8,14.8,14.8,14.8,,14.8,14.8,,
23532,14.8,14.8,14.8,14.8,,14.8,14.8,14.8,14.8,
23533,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,
23534,14.8,14.8,14.8,,14.8,14.8,14.8,14.8,,
23535,14.8,14.8,14.8,14.8,14.8,14.8,,,14.8,
23536,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,,
23537,14.8,14.8,14.8,,,14.8,,14.8,,
23538,14.8,14.8,14.8,,,14.8,14.8,,14.8,
23539,14.8,14.8,14.8,14.8,,,14.8,14.8,,
23540,14.8,14.8,14.8,14.8,,14.8,,,14.8,
23541,14.8,14.8,14.8,14.8,,14.8,,,,
23542,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23543,14.8,14.8,14.8,14.8,14.8,14.8,14.8,,,
23544,14.8,14.8,14.8,14.8,14.8,,,,,
23545,14.8,14.8,14.8,14.8,14.8,,,,,
23546,14.8,14.8,14.8,14.8,14.8,14.8,,,,
23547,15.0,15.0,,15.0,15.0,,,,,
23548,15.0,15.0,15.0,15.0,15.0,15.0,,,15.0,
23549,15.0,15.0,15.0,15.0,,15.0,15.0,,15.0,15.0
23550,15.0,15.0,,15.0,15.0,15.0,15.0,,,15.0
23551,15.0,15.0,15.0,,,,15.0,,,
23552,15.0,15.0,15.0,15.0,,,15.0,,,
23553,15.0,15.0,15.0,15.0,,15.0,,,,
23554,15.0,15.0,15.0,,,,,15.0,,
23555,15.0,15.0,15.0,15.0,,,15.0,,,
23556,15.0,15.0,15.0,15.0,15.0,15.0,,,,
23557,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,
23558,15.0,15.0,15.0,15.0,,15.0,,,,
23559,15.0,15.0,15.0,15.0,,,,,,
23560,15.0,15.0,15.0,15.0,15.0,,15.0,,,
23561,15.0,15.0,15.0,15.0,15.0,15.0,,,,
23562,15.0,15.0,15.0,,,15.0,,,15.0,
23563,15.0,15.0,,15.0,15.0,,,,,
23564,15.0,15.0,15.0,15.0,,15.0,15.0,15.0,,
23565,15.0,,,15.0,,15.0,15.0,15.0,,
23566,15.0,15.0,15.0,,15.0,,,15.0,,
23567,15.0,,,15.0,,15.0,,,,
23568,15.0,15.0,15.0,,15.0,15.0,15.0,,,
23569,15.0,15.0,15.0,,15.0,,15.0,15.0,,
23570,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,
23571,15.0,15.0,15.0,,15.0,15.0,,,15.0,
23572,15.0,15.0,15.0,,,,15.0,15.0,15.0,
23573,15.0,15.0,15.0,15.0,,15.0,,,,
23574,15.0,15.0,15.0,15.0,,15.0,,,15.0,
23575,15.0,,,15.0,,15.0,,15.0,,
23576,15.0,15.0,15.0,15.0,15.0,15.0,,,,
23577,15.0,15.0,15.0,15.0,15.0,,,,,
23578,15.0,15.0,15.0,15.0,,15.0,15.0,,15.0,
23579,15.0,15.0,15.0,,,15.0,,15.0,,
23580,15.0,15.0,15.0,15.0,15.0,,,,,
23581,15.0,,,15.0,15.0,,,15.0,,
23582,15.0,15.0,15.0,15.0,15.0,,,,,
23583,15.0,15.0,,15.0,15.0,15.0,,,,
23584,15.0,15.0,,15.0,15.0,,15.0,,15.0,
23585,15.0,15.0,15.0,15.0,15.0,15.0,,,,
23586,15.0,15.0,,15.0,15.0,,,,,
23587,15.0,15.0,15.0,,,,,,,
23588,15.0,15.0,15.0,,15.0,15.0,15.0,15.0,15.0,15.0
23589,15.0,15.0,15.0,,15.0,,,15.0,,15.0
23590,15.0,15.0,15.0,,15.0,15.0,15.0,,,
23591,15.0,,,15.0,15.0,,,,,
23592,15.0,15.0,15.0,,15.0,15.0,,15.0,,
23593,15.0,15.0,15.0,15.0,15.0,15.0,,,,
23594,15.0,15.0,15.0,15.0,,,15.0,15.0,,
23595,15.0,15.0,,15.0,15.0,15.0,,,,
23596,15.0,15.0,15.0,15.0,15.0,,,15.0,,
23597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23598,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23599,0.0,,,0.0,,0.0,,,,
23600,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23601,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
23602,0.0,0.0,0.0,0.0,,,,0.0,,
23603,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
23604,0.0,0.0,0.0,0.0,,,,,,
23605,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0
23606,0.0,0.0,0.0,0.0,,0.0,,,,
23607,0.0,0.0,0.0,0.0,0.0,,,,0.0,
23608,0.0,0.0,0.0,,,0.0,,,,
23609,0.0,0.0,0.0,,0.0,,,,,
23610,0.0,0.0,0.0,,,0.0,,,,
23611,0.0,0.0,0.0,0.0,,0.0,,,,
23612,0.0,0.0,0.0,0.0,,0.0,,,,
23613,0.0,0.0,0.0,0.0,0.0,,,,,
23614,0.0,0.0,0.0,0.0,0.0,,,,,0.0
23615,0.0,0.0,0.0,0.0,0.0,,,,,0.0
23616,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
23617,0.0,0.0,0.0,,,,0.0,,,
23618,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23619,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23620,0.0,0.0,0.0,0.0,,,,0.0,,
23621,0.0,0.0,0.0,,0.0,0.0,,,,
23622,0.0,0.0,0.0,0.0,,,,0.0,,
23623,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
23624,0.0,0.0,,0.0,0.0,0.0,0.0,,,
23625,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,
23626,0.0,0.0,0.0,,0.0,0.0,0.0,,,
23627,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23628,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23629,0.0,0.0,,0.0,0.0,,,,,
23630,0.0,0.0,0.0,,,,,,,
23631,0.0,,,0.0,0.0,0.0,0.0,,,
23632,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23633,0.0,0.0,0.0,0.0,,0.0,,,,
23634,0.0,0.0,0.0,0.0,,0.0,0.0,,,
23635,0.0,0.0,0.0,,0.0,,,0.0,,
23636,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23637,0.0,0.0,0.0,,0.0,,0.0,,,
23638,0.0,0.0,0.0,,,0.0,0.0,,,
23639,0.0,0.0,0.0,0.0,,0.0,,,0.0,
23640,0.0,0.0,,0.0,,0.0,0.0,,,
23641,0.0,,,,,0.0,,0.0,0.0,
23642,0.0,0.0,0.0,0.0,,,,0.0,0.0,
23643,0.0,0.0,0.0,,,0.0,,,,
23644,0.0,0.0,0.0,,0.0,,0.0,0.0,,
23645,0.0,0.0,,0.0,,0.0,,,0.0,
23646,0.0,,,0.0,0.0,,0.0,,,
23647,0.0,0.0,0.0,,,,,,0.0,
23648,0.0,0.0,0.0,,,,0.0,,,
23649,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23650,0.0,0.0,0.0,0.0,,0.0,0.0,,,
23651,0.0,0.0,0.0,,,,,,,0.0
23652,0.0,0.0,0.0,,,,0.0,,0.0,
23653,0.0,0.0,0.0,0.0,0.0,,,,,
23654,0.0,0.0,0.0,0.0,,0.0,,,,
23655,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
23656,0.0,0.0,0.0,,0.0,,,0.0,,0.0
23657,0.0,0.0,0.0,,,,0.0,0.0,,
23658,0.0,0.0,0.0,0.0,,0.0,,,,
23659,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23660,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23661,0.0,,,0.0,0.0,0.0,,,,
23662,0.0,0.0,0.0,,,,,,0.0,
23663,0.0,0.0,0.0,,,0.0,,,,
23664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23665,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23666,0.0,0.0,0.0,0.0,,,,,,
23667,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
23668,0.0,0.0,,0.0,,0.0,0.0,,,
23669,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
23670,0.0,0.0,0.0,0.0,,0.0,,,,
23671,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23672,0.0,0.0,0.0,0.0,,,0.0,0.0,,
23673,0.0,0.0,0.0,0.0,,0.0,,,,
23674,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23675,0.0,0.0,0.0,0.0,,,,,,
23676,0.0,0.0,0.0,0.0,,,,0.0,,0.0
23677,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
23680,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
23681,0.0,0.0,0.0,0.0,,0.0,,,0.0,
23682,0.0,,,0.0,,,,,,0.0
23683,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23684,0.0,0.0,0.0,,0.0,,,,,
23685,0.0,0.0,,0.0,,,,0.0,0.0,
23686,0.0,0.0,0.0,,0.0,,0.0,,,
23687,0.0,0.0,0.0,0.0,,,0.0,,0.0,
23688,0.0,0.0,0.0,,,,0.0,0.0,,
23689,0.0,0.0,0.0,0.0,,0.0,,,,
23690,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23691,0.0,0.0,0.0,,0.0,0.0,0.0,,,
23692,0.0,,,,,0.0,0.0,,,
23693,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23694,0.0,0.0,0.0,,0.0,,,,,
23695,0.0,0.0,0.0,0.0,0.0,,,,,
23696,0.0,0.0,0.0,,,0.0,,0.0,,
23697,0.0,0.0,0.0,0.0,,,,,,
23698,0.0,0.0,0.0,0.0,0.0,,,,,
23699,0.0,,,0.0,0.0,0.0,,,,
23700,0.0,,,,,,0.0,,,
23701,0.0,0.0,0.0,0.0,0.0,,,,,
23702,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23703,0.0,,,,,,,,,
23704,0.0,0.0,0.0,0.0,,,,,,0.0
23705,0.0,0.0,0.0,,,,0.0,,,
23706,0.0,0.0,0.0,,,0.0,,,0.0,
23707,0.0,0.0,,0.0,,,0.0,,0.0,0.0
23708,0.0,0.0,0.0,0.0,,0.0,,0.0,,
23709,0.0,0.0,0.0,,0.0,0.0,,,,
23710,0.0,0.0,,0.0,0.0,0.0,,,,
23711,0.0,0.0,0.0,,0.0,0.0,,0.0,,
23712,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
23713,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
23714,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23715,0.0,0.0,0.0,,,0.0,,0.0,,
23716,0.0,0.0,0.0,0.0,,,0.0,0.0,,
23717,0.0,,,0.0,0.0,,,0.0,,
23718,0.0,,,0.0,,,,,0.0,
23719,0.0,0.0,0.0,0.0,,0.0,,,,
23720,0.0,,,,0.0,0.0,,,,0.0
23721,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
23722,0.0,,,0.0,,,,,,
23723,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0
23724,0.0,0.0,0.0,0.0,,0.0,,,0.0,
23725,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0
23726,0.0,0.0,0.0,0.0,,,0.0,0.0,,
23727,0.0,0.0,0.0,,0.0,0.0,,0.0,,
23728,0.0,0.0,,,,0.0,,,,
23729,0.0,0.0,,,,0.0,,,,
23730,0.0,0.0,0.0,0.0,,,,0.0,,
23731,0.0,0.0,,0.0,,,,0.0,,
23732,0.0,0.0,0.0,0.0,,,,,,
23733,0.0,,,,,,0.0,,,
23734,0.0,0.0,0.0,,0.0,,0.0,,,
23735,0.0,0.0,0.0,,,0.0,,,,
23736,0.0,0.0,0.0,,0.0,0.0,,,,
23737,0.0,0.0,,0.0,0.0,,,,,0.0
23738,0.0,0.0,0.0,,,,,0.0,,
23739,0.0,0.0,0.0,0.0,,0.0,0.0,,,
23740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23741,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23742,0.0,0.0,0.0,0.0,0.0,,,,,
23743,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23744,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23745,0.0,0.0,0.0,0.0,0.0,,,,,
23746,0.0,0.0,,0.0,0.0,,,0.0,0.0,
23747,0.0,0.0,,,,,,,,
23748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
23749,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
23750,0.0,,,0.0,0.0,,,0.0,,
23751,0.0,0.0,0.0,,,0.0,,0.0,,
23752,0.0,,,,,0.0,,,0.0,
23753,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
23754,0.0,0.0,0.0,0.0,,,,,0.0,
23755,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
23756,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23757,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23758,0.0,0.0,0.0,0.0,,0.0,,,0.0,
23759,0.0,0.0,0.0,0.0,,,0.0,,,
23760,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23761,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23762,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23763,0.0,0.0,,,0.0,0.0,0.0,,0.0,
23764,0.0,0.0,0.0,0.0,,0.0,,,0.0,
23765,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23766,0.0,0.0,0.0,,0.0,0.0,,,,
23767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23768,0.0,0.0,,,0.0,,0.0,0.0,,
23769,0.0,0.0,0.0,0.0,,,,,,
23770,0.0,0.0,0.0,0.0,0.0,,,,,
23771,0.0,0.0,0.0,,,,,,0.0,
23772,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23773,0.0,,,0.0,,0.0,,,,
23774,0.0,0.0,0.0,0.0,0.0,,,,,
23775,0.0,,,0.0,,0.0,0.0,0.0,0.0,
23776,0.0,0.0,0.0,,0.0,,,0.0,,0.0
23777,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23778,0.0,0.0,0.0,0.0,,,,,0.0,
23779,0.0,0.0,0.0,0.0,,,,,,
23780,0.0,0.0,,,,,,,,
23781,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23782,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23783,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
23784,0.0,0.0,0.0,0.0,,,,,,0.0
23785,0.0,0.0,0.0,0.0,,0.0,,,,
23786,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23787,0.0,,,0.0,0.0,,0.0,,,
23788,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
23789,0.0,0.0,0.0,,,0.0,,,0.0,
23790,0.0,0.0,0.0,,0.0,,0.0,,,
23791,0.0,0.0,0.0,,,,,,,
23792,0.0,,,,,,,0.0,,
23793,0.0,0.0,0.0,,,0.0,,0.0,0.0,
23794,0.0,0.0,,0.0,0.0,0.0,,0.0,,
23795,0.0,0.0,,0.0,,,0.0,,,
23796,0.0,0.0,0.0,0.0,0.0,0.0,,,,
23797,0.0,0.0,0.0,0.0,0.0,,,,,0.0
23798,0.0,0.0,,0.0,0.0,0.0,,,,
23799,0.0,0.0,0.0,0.0,,,,,,
23800,0.0,0.0,0.0,0.0,,0.0,,,,
23801,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23802,0.0,,,,,,,0.0,,
23803,0.0,0.0,0.0,,0.0,0.0,,,,
23804,0.0,,,,,,,,,
23805,0.0,0.0,0.0,0.0,0.0,,,,,
23806,0.0,,,0.0,0.0,0.0,0.0,,,
23807,0.0,0.0,0.0,0.0,0.0,,,0.0,,
23808,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
23809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23810,0.0,,,0.0,0.0,,,0.0,,
23811,0.0,0.0,0.0,0.0,,0.0,,,,
23812,0.0,0.0,0.0,0.0,0.0,,0.0,,,
23813,0.0,,,0.0,0.0,0.0,0.0,,,
23814,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,
23815,0.0,0.0,0.0,,0.0,,,0.0,,
23816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
23817,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
23818,0.0,0.0,0.0,0.0,,,0.0,,0.0,
23819,0.0,,,,,,0.0,,,
23820,0.0,0.0,0.0,0.0,,,,,0.0,
23821,0.0,0.0,0.0,0.0,,,0.0,,,0.0
23822,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,
23823,0.0,,,,0.0,,,,0.0,
23824,0.0,0.0,0.0,,0.0,0.0,,,,
23825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
23826,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
23827,0.0,0.0,,,,0.0,0.0,,,
23828,0.0,0.0,0.0,0.0,,0.0,0.0,,,
23829,0.0,0.0,0.0,0.0,0.0,,,,0.0,
23830,0.0,0.0,0.0,0.0,0.0,,,,,
23831,0.0,0.0,0.0,0.0,,0.0,,0.0,,
23832,0.0,0.0,0.0,,0.0,,0.0,,,
23833,0.0,0.0,0.0,,0.0,0.0,,,,
23834,0.0,0.0,0.0,,0.0,,,,,
23835,0.0,0.0,0.0,0.0,,,,,,
23836,0.0,0.0,0.0,,,,0.0,0.0,0.0,
23837,0.0,0.0,0.0,,0.0,,0.0,,,
23838,0.0,0.0,0.0,0.0,,,0.0,0.0,,
23839,0.0,0.0,0.0,,0.0,0.0,0.0,,,
23840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
23841,0.0,0.0,0.0,,0.0,0.0,0.0,,,
23842,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0
